-9.7197e-01 2.7490e+00 -6.0080e+00 2.5102e+00 -2.0297e+00 1.0027e+01 -7.7182e+00 -1.5319e+01 3.0190e+00 -2.2765e+00 3.7957e+01 -4.9025e+00 4.3308e+00 -1.1589e-01 -6.9542e-01 -1.0769e-01 -1.7050e+00 6.0034e-01 -5.9227e-01 -1.3447e+00 -2.9760e-01 -1.3285e+00 6.6059e-01 -1.9751e+00 2.2247e-01 -3.4311e-01 -8.4969e+00 2.7779e+00 1.4038e+00 -1.3110e+00 1.3116e+01 1.0235e-01 -1.2468e-01 -1.0406e+00 2.6563e-01 -2.9696e+00 -1.2753e+00 -4.4171e-01 1.1160e+00 -1.0340e+00 -7.6509e-01 3.4964e-02 -6.8847e-02 3.3882e-03 -2.8396e-01 -5.3784e-01 -2.0654e-01 -2.4005e-01 -6.8539e-01 -2.0356e-01 2.6705e-03 -3.4685e-01
4.3887e+00 -1.8510e+01 3.3878e+01 -3.4316e+01 -1.2120e+01 -9.8531e+00 -1.6142e+00 -2.4139e+00 -2.8619e+01 3.8046e+00 -4.9025e+00 1.1357e+02 -8.0735e+01 -5.7074e-01 1.1696e+00 5.5413e-01 -2.9440e+00 2.2729e-01 3.0890e+00 -1.1851e+00 -5.0633e-01 -3.6378e+00 2.1664e+00 4.2613e+00 -1.1997e+00 -6.0626e-01 4.5525e+01 -1.0959e+00 1.1276e-01 -2.7133e+00 -1.6456e+01 -1.0753e-01 8.2317e-02 -2.8173e+00 -5.4508e-01 -4.5547e+00 1.3684e+01 -7.6458e-02 1.1371e+00 -1.2851e+00 7.7956e+00 -1.9060e-01 -2.1055e-01 6.1751e-02 -8.2263e-02 2.4690e-01 1.3216e-01 6.2247e+00 8.5291e-01 -4.8901e-01 -5.9081e+00 1.9749e+01
-5.5147e+00 1.5693e+01 -2.9840e+01 2.4731e+01 1.2113e+01 1.0741e+01 1.7548e+00 6.3845e-01 2.9618e+01 -6.0705e+00 4.3308e+00 -8.0735e+01 8.6927e+01 4.0364e-01 -1.2164e+00 -4.6487e-01 1.4703e+00 -2.7096e-01 -3.1102e+00 9.6803e-01 3.1578e-01 3.3407e+00 -3.0658e+00 -2.7547e+00 4.0264e-01 -1.8734e+00 -4.3631e+01 5.4630e-01 6.1503e-01 2.0398e+00 1.5360e+01 -1.4364e-01 1.1683e-02 2.8093e+00 3.2673e-01 1.0630e+00 -1.3420e+01 -7.8946e-01 -1.5564e+00 1.1514e+00 -7.5983e+00 2.1005e-01 2.0857e-01 -1.2042e-01 1.4615e-01 -5.0097e-02 -1.4739e-01 -6.3078e+00 -7.7983e-01 4.0850e-01 1.8586e-01 3.1753e+00
2.1265e-01 9.0013e-02 -1.7338e-02 5.8808e-02 1.4478e-01 -4.6713e-01 -2.6193e-01 -3.2869e-01 1.6969e-01 -7.8595e-02 -1.1589e-01 -5.7074e-01 4.0364e-01 5.1017e+00 -1.7546e-01 -4.8220e-02 -3.5363e-01 -4.5884e-02 8.5530e-02 -3.4838e-02 1.8851e-01 -1.5027e-01 -2.0740e-01 1.3870e-01 -3.0016e-01 1.2645e-01 8.5454e-01 -2.0945e-02 -1.1343e-01 -3.1778e-01 -3.8239e-01 -2.3949e-02 -2.0792e-02 1.4034e-01 -3.5519e-02 2.9311e-02 9.3660e-01 -7.9790e-03 -9.5492e-02 -9.3337e-02 -4.1829e-02 -6.9893e-02 -2.9197e-02 1.2250e-03 1.8958e-02 -2.0254e-02 -1.1586e-02 -1.1101e-01 1.8825e-02 -1.5604e-02 7.9573e-03 1.0568e-01
-2.8500e+00 -9.6238e-01 -7.7787e-03 -9.9917e-01 -4.4380e-01 -6.0545e-01 5.6447e-02 -2.5211e-01 9.9363e-01 -5.4138e+00 -6.9542e-01 1.1696e+00 -1.2164e+00 -1.7546e-01 3.2192e+01 9.0554e-01 3.3477e+00 9.5260e-02 -7.8607e-01 1.8723e+00 -1.0415e+00 -3.1357e-01 -4.2841e+00 1.7121e+01 -2.9467e+00 1.7613e-01 7.4617e+00 -8.3344e-01 1.5324e-01 -3.1651e+00 5.3743e+00 -1.0850e-01 3.4639e-01 8.4035e-01 -2.8099e-01 5.1518e-01 2.8687e-02 -1.8504e+00 -3.2164e-01 -2.1942e-01 -5.0104e-02 -2.3197e-01 -4.2553e-01 -9.6800e-02 -2.6002e-01 6.1341e-01 -6.0703e-02 -2.8501e-01 1.5235e-01 2.8780e-02 -7.0672e-01 6.1643e-01
4.1064e-01 -6.9363e-01 6.2621e-02 -1.7612e-01 -1.6531e+00 -3.2941e-01 9.0845e-02 -4.4562e-01 6.4466e-01 -4.9826e-01 -1.0769e-01 5.5413e-01 -4.6487e-01 -4.8220e-02 9.0554e-01 9.8947e+00 -7.6649e-01 3.7580e-01 -1.4660e-01 -1.2412e-01 -1.5971e-01 -3.2128e-02 -7.3092e-02 1.6924e+00 -4.5800e-01 -9.1999e-02 1.8644e+00 -1.3863e-01 -1.1635e-01 5.9667e-01 2.0075e+00 8.1168e-02 -1.4976e-02 -1.6357e-01 -1.8342e-01 -4.9849e-01 -5.7192e-02 -3.8339e-01 -2.1946e-01 -3.2833e-02 -1.4482e-01 6.6130e-01 7.0920e-02 -2.8459e-02 -2.9274e-02 2.7786e-01 -4.4279e-02 -1.4708e-01 1.1122e-01 -2.8498e-02 1.2062e-01 -4.0984e-01
2.1165e+01 1.1194e-01 -7.7475e+00 -2.8141e-01 6.7315e-02 -2.6894e+00 -1.5826e+00 3.0176e+00 1.2400e+00 -1.3478e+01 -1.7050e+00 -2.9440e+00 1.4703e+00 -3.5363e-01 3.3477e+00 -7.6649e-01 6.7990e+01 -1.6558e+00 -5.1026e+00 1.7777e+00 -6.2191e+00 4.9023e-01 -5.7012e+00 8.1060e+00 2.0504e+01 6.4788e-01 -3.9119e+00 -9.9605e-01 3.0064e+00 1.9198e+01 1.4772e+01 -3.0854e-01 2.5914e-01 -2.2163e+00 -1.7229e+00 -1.4490e+01 1.1483e+00 -1.1879e+00 -2.2047e+00 -3.9072e-01 7.4707e-02 1.6101e+00 -1.4627e+00 -2.6322e-01 -8.0755e-01 -8.7195e-02 -1.1245e-01 6.6772e-01 -2.4654e-01 8.1822e-01 -1.0328e-01 -1.9770e-01
-7.9859e-01 -5.7816e-01 -6.4738e-01 -4.7952e-01 -1.1368e-01 7.3832e-01 -6.6433e-01 9.4479e-01 3.4918e-01 -1.0534e+00 6.0034e-01 2.2729e-01 -2.7096e-01 -4.5884e-02 9.5260e-02 3.7580e-01 -1.6558e+00 1.2079e+01 -4.3594e-01 -3.0094e-01 1.6091e+00 -1.3132e-01 -7.2805e-01 -6.5289e-01 -1.1630e+00 -6.1350e-02 -1.3464e+00 -3.9543e-01 -2.4980e-01 -1.3711e+00 -8.7010e-01 -5.7593e-02 -3.0565e-03 -8.2078e-01 3.2711e+00 2.4787e+00 -3.7683e-01 -4.6821e-01 -1.7074e-01 3.8179e-02 -2.0764e-01 -1.3733e-01 -9.6667e-02 4.3900e-02 6.5205e-01 -1.3303e-01 3.6678e-03 -6.9799e-02 -8.6709e-02 -6.2010e-02 -6.2139e-01 1.2089e-01
-2.7989e+00 2.6798e-02 5.7056e+00 3.9944e-01 7.9627e-01 -3.3922e+00 -5.5709e+00 -4.0652e+00 -5.5717e+00 1.1045e+01 -5.9227e-01 3.0890e+00 -3.1102e+00 8.5530e-02 -7.8607e-01 -1.4660e-01 -5.1026e+00 -4.3594e-01 2.9542e+01 -3.4938e-01 6.1974e+00 -1.0861e-01 -2.8938e+00 -8.0655e-01 -3.3250e+00 -5.6298e-02 7.8658e+00 5.4999e-01 -1.8681e-01 -3.8145e+00 -3.8214e+00 1.6792e-01 -7.1355e-02 8.1612e-01 9.8291e-02 -8.6007e-01 -1.2163e+00 2.9249e+00 -3.3972e-01 -3.6365e-02 -7.7147e-01 -1.1308e+00 3.0764e-01 1.9757e-01 -2.3901e-01 -1.3068e-01 -5.3596e-02 -3.2576e-01 -2.0065e-01 -1.4337e-01 2.8982e-02 2.2729e-02
1.2803e+00 -5.2867e-02 -7.5808e-01 1.9961e-02 -1.8516e-01 -6.5507e+00 5.8277e+00 -4.4973e+00 -8.3187e+00 6.2334e+00 -1.3447e+00 -1.1851e+00 9.6803e-01 -3.4838e-02 1.8723e+00 -1.2412e-01 1.7777e+00 -3.0094e-01 -3.4938e-01 1.9330e+01 -3.2660e-02 -6.0067e-01 -4.8390e-01 -1.1777e+00 1.0254e+00 1.0388e+00 3.3558e+00 6.1309e+00 -2.6251e-01 7.7052e-01 -6.2207e-01 -4.9972e-02 -3.3758e-02 5.9200e+00 1.5740e-01 -2.1500e+00 -7.7761e-01 -2.6332e-01 -2.4780e-01 -2.1794e-01 -4.0947e-01 -4.9018e-03 -1.4618e-01 -3.8199e-02 -2.7889e-02 -2.6035e-01 5.5808e-01 -8.3930e-02 -3.1226e-01 1.8713e-02 -7.4010e-03 -7.0641e-02
-4.9877e+00 -2.4427e-01 9.9818e+00 7.0513e-02 1.5924e-01 3.1679e-01 -1.0186e+01 9.3482e-01 -2.3134e-01 9.2777e+00 -2.9760e-01 -5.0633e-01 3.1578e-01 1.8851e-01 -1.0415e+00 -1.5971e-01 -6.2191e+00 1.6091e+00 6.1974e+00 -3.2660e-02 1.8822e+01 -1.5580e-01 -2.4910e+00 -1.3456e+00 -4.9255e+00 -8.5577e-02 -4.7708e-01 -1.4794e-01 -5.0470e-01 -5.1280e+00 -5.3252e+00 2.4722e-01 -2.3085e-02 5.7603e+00 2.6860e-02 7.3507e+00 -1.6364e-01 3.4371e+00 -2.8266e-01 -6.5269e-02 -9.0995e-02 -9.3934e-01 5.2694e-01 -1.8277e-02 1.4556e-01 3.4990e-01 7.4938e-02 -1.2052e-01 -9.7544e-02 -1.8550e-02 -1.7120e-01 1.0255e-01
-1.5521e-01 -8.4173e-02 -3.0122e+00 -2.7829e-01 -3.9253e-01 1.3438e+01 -4.2013e+00 -5.7748e+00 7.4064e+00 -3.9028e+00 -1.3285e+00 -3.6378e+00 3.3407e+00 -1.5027e-01 -3.1357e-01 -3.2128e-02 4.9023e-01 -1.3132e-01 -1.0861e-01 -6.0067e-01 -1.5580e-01 2.9046e+01 -1.1406e-01 -1.0331e+00 6.7550e-01 2.7755e+00 -9.0329e+00 -1.2548e+00 -5.3573e-01 -3.3460e-01 -6.9128e+00 2.6375e-01 5.9084e-01 7.0496e-01 -1.6338e-01 -1.8579e+00 -2.5464e+00 -2.2533e-01 5.2775e-01 -1.0302e+00 7.9332e-01 -2.2735e-01 -1.1527e-01 -4.5099e-02 -4.1501e-01 -3.7270e-02 -8.4439e-02 -4.9497e-01 7.1105e-02 1.4408e-01 -7.9619e-02 1.6062e-01
-9.3560e+00 -4.7748e-01 -2.3079e+00 -1.4709e+00 -4.9771e-01 3.3007e-01 5.8834e+00 -7.1835e-01 -1.1286e+00 -5.4033e+00 6.6059e-01 2.1664e+00 -3.0658e+00 -2.0740e-01 -4.2841e+00 -7.3092e-02 -5.7012e+00 -7.2805e-01 -2.8938e+00 -4.8390e-01 -2.4910e+00 -1.1406e-01 3.7603e+01 -3.7832e+00 -9.8029e+00 -8.7243e-02 -5.0257e+00 -8.6959e-01 -9.9853e-01 -1.1797e+01 -1.2234e+01 -2.5796e-01 -7.1776e-02 -2.2344e+00 -1.5484e+00 1.2525e+01 -7.8984e-01 6.1846e+00 -9.7197e-01 -3.2928e-02 -2.6492e-01 -1.7418e+00 1.6461e+00 3.4985e-02 3.1220e-02 -2.5201e-01 1.5114e-01 3.7896e-02 -4.6129e-02 7.2951e-02 -2.4272e-03 -3.4593e-03
-1.5279e+00 1.6860e+00 2.8640e-01 2.2133e+00 9.6549e-01 -1.5853e+00 -3.6767e+00 -1.0924e+00 -2.3397e+00 -2.5119e+00 -1.9751e+00 4.2613e+00 -2.7547e+00 1.3870e-01 1.7121e+01 1.6924e+00 8.1060e+00 -6.5289e-01 -8.0655e-01 -1.1777e+00 -1.3456e+00 -1.0331e+00 -3.7832e+00 4.9465e+01 -5.9937e+00 4.4277e-01 1.4439e+01 -1.5388e+00 -1.5076e+00 -6.1684e+00 2.1504e+00 -1.0850e-01 2.8218e-01 4.5566e-01 -2.1794e-01 -8.6975e-01 1.5744e+00 3.1409e+00 -1.9582e+00 -4.6877e-01 -5.2484e-01 -3.3763e-01 -3.6384e-01 -2.9304e-01 -2.1028e-01 5.8609e-01 -1.4185e-01 -3.4908e-01 -5.0209e-02 -8.5353e-02 4.1388e-01 -3.6463e-01
2.1463e+01 9.4920e-02 -6.0851e+00 1.1227e-01 -1.3900e-01 2.9954e-01 2.2402e+00 1.1288e-01 -6.9574e-01 -9.7209e+00 2.2247e-01 -1.1997e+00 4.0264e-01 -3.0016e-01 -2.9467e+00 -4.5800e-01 2.0504e+01 -1.1630e+00 -3.3250e+00 1.0254e+00 -4.9255e+00 6.7550e-01 -9.8029e+00 -5.9937e+00 4.3987e+01 -2.2138e-01 -5.2233e+00 -9.7466e-01 -9.3649e-02 3.5061e+01 3.4601e+01 -2.2134e-01 -1.7836e-01 -5.4603e+00 -1.7503e+00 -2.4339e+01 -1.0902e+00 -5.8091e+00 -1.3249e+00 1.2140e-01 1.4218e-01 2.3432e+00 -1.3266e+00 -7.4633e-02 -4.7015e-01 6.2094e-01 -2.0362e-02 5.1805e-01 -2.4609e-01 -6.5537e-02 -7.2081e-02 -2.4024e-02
-8.2578e-01 -1.9446e+00 3.2287e+00 -2.7676e+00 -1.3790e+00 4.7965e+00 -1.5286e+00 -1.8675e+00 -5.9441e-01 -1.9076e-01 -3.4311e-01 -6.0626e-01 -1.8734e+00 1.2645e-01 1.7613e-01 -9.1999e-02 6.4788e-01 -6.1350e-02 -5.6298e-02 1.0388e+00 -8.5577e-02 2.7755e+00 -8.7243e-02 4.4277e-01 -2.2138e-01 1.9726e+01 -1.2885e+00 -1.0744e-01 -3.8073e-01 -5.9269e-01 -1.6607e+00 1.6094e-01 3.1920e-01 -6.2365e-01 -1.0190e-01 3.6825e-01 -1.3709e+00 3.0204e-01 -3.9403e-01 -1.9120e-01 7.5741e-01 -4.2954e-02 -9.5682e-02 -1.1078e-02 -9.6461e-02 -1.3455e-01 -7.4130e-02 -2.1076e-01 -1.4826e-01 2.6931e-02 9.8049e-01 -2.0029e+00
-6.4272e+00 -2.3194e+00 8.0627e+00 -4.6249e+00 -5.5576e-01 -3.7587e+01 1.8633e+01 -1.7266e+00 -4.6433e+01 2.1155e+01 -8.4969e+00 4.5525e+01 -4.3631e+01 8.5454e-01 7.4617e+00 1.8644e+00 -3.9119e+00 -1.3464e+00 7.8658e+00 3.3558e+00 -4.7708e-01 -9.0329e+00 -5.0257e+00 1.4439e+01 -5.2233e+00 -1.2885e+00 1.5476e+02 1.0825e+01 -4.4296e-01 -9.5413e+00 -1.3054e+01 4.3926e-01 6.8412e-01 1.0951e+01 -7.0305e-01 -3.6190e+01 3.1343e+01 -2.6540e+00 9.7474e-02 -3.4252e+00 6.8484e+00 1.3350e+00 -2.8095e-01 -2.1675e-03 -2.9205e-02 -1.8770e-01 2.8820e-01 4.6878e+00 1.9326e+00 -2.5148e-01 2.9120e-01 -5.5705e-02
-1.0885e+00 -4.5919e-01 -1.8382e+00 -1.8156e-01 7.7255e-02 -8.3053e+00 7.1543e+00 -1.0256e+01 -1.1896e+01 1.4894e+01 2.7779e+00 -1.0959e+00 5.4630e-01 -2.0945e-02 -8.3344e-01 -1.3863e-01 -9.9605e-01 -3.9543e-01 5.4999e-01 6.1309e+00 -1.4794e-01 -1.2548e+00 -8.6959e-01 -1.5388e+00 -9.7466e-01 -1.0744e-01 1.0825e+01 2.6234e+01 -3.7331e-01 -1.6934e+00 -2.3331e+00 5.3685e-02 -9.0979e-02 1.3470e+01 2.9295e-02 -6.9187e+00 -4.2769e-02 2.0723e-01 -8.5995e-01 -4.4354e-01 2.7933e-01 -3.2519e-01 -1.3074e-01 -6.2209e-02 -8.6175e-02 -4.8605e-01 7.1290e-01 -9.1648e-02 -5.8629e-01 1.3772e-01 9.4342e-03 -1.6120e-02
-7.3812e-01 1.6646e-01 2.9010e-01 -7.9320e-02 -1.4518e+00 -1.2492e+00 -6.3651e-01 -7.2701e-01 1.1974e+00 -1.9532e+00 1.4038e+00 1.1276e-01 6.1503e-01 -1.1343e-01 1.5324e-01 -1.1635e-01 3.0064e+00 -2.4980e-01 -1.8681e-01 -2.6251e-01 -5.0470e-01 -5.3573e-01 -9.9853e-01 -1.5076e+00 -9.3649e-02 -3.8073e-01 -4.4296e-01 -3.7331e-01 2.2813e+01 -9.7776e-01 -1.6809e+00 -1.2076e-01 -2.6231e-02 1.4659e+00 -6.9617e-02 -4.8920e+00 -1.5287e+00 -1.0195e+00 -6.7487e-01 -1.2153e-02 -1.5428e-01 2.2346e-01 -1.1028e-01 -6.5401e-02 -2.6937e-01 -2.3467e-01 -9.5531e-02 -1.9757e-01 -3.7149e-02 1.3302e-02 1.7775e-02 4.5721e-02
2.1540e+01 5.5754e-01 -6.1968e+00 7.9181e-01 -2.6702e-01 2.1629e+00 -2.5342e+00 -1.5295e-01 -5.2513e-01 -1.0261e+01 -1.3110e+00 -2.7133e+00 2.0398e+00 -3.1778e-01 -3.1651e+00 5.9667e-01 1.9198e+01 -1.3711e+00 -3.8145e+00 7.7052e-01 -5.1280e+00 -3.3460e-01 -1.1797e+01 -6.1684e+00 3.5061e+01 -5.9269e-01 -9.5413e+00 -1.6934e+00 -9.7776e-01 6.4510e+01 3.5979e+01 -3.6766e-01 -1.9620e-01 -6.7664e+00 -1.5085e+00 -2.7099e+01 -8.3073e-01 -6.8355e+00 -1.7981e+00 1.6841e+00 -9.4398e-01 2.2302e+00 -1.1745e+00 -3.1813e-02 -6.6595e-01 4.5608e-01 -1.1090e-01 6.9271e-01 -4.3513e-01 -1.6160e-01 -4.9549e-02 1.2625e-01
2.4416e+01 -1.6883e+00 2.5532e+00 -2.9632e-01 -1.6510e+00 -6.0600e+00 -6.4954e+00 -1.0826e+01 3.4479e+01 -2.3965e+01 1.3116e+01 -1.6456e+01 1.5360e+01 -3.8239e-01 5.3743e+00 2.0075e+00 1.4772e+01 -8.7010e-01 -3.8214e+00 -6.2207e-01 -5.3252e+00 -6.9128e+00 -1.2234e+01 2.1504e+00 3.4601e+01 -1.6607e+00 -1.3054e+01 -2.3331e+00 -1.6809e+00 3.5979e+01 1.5967e+02 -4.1743e-01 1.4174e+00 -1.4411e+01 -2.6710e+00 -4.9121e+01 -9.8532e+00 -8.0912e+00 -4.4667e+00 -1.8495e+00 -2.5698e+00 2.0585e+00 -7.5001e-01 -4.6604e-01 -1.6145e+00 1.0816e+00 -1.7473e-01 -2.5257e+00 -2.2226e+00 -6.8755e-01 -2.5241e-01 -9.0428e-01
